BodyweightKg,BestSquatKg,BestDeadliftKg,RelativeSquatStrength,RelativeDeadliftStrength,Equipment_Raw,Equipment_Single-ply,Equipment_Wraps,Sex_M,AgeCategoryEncoded
51.8,97.5,127.5,1.8822393822393824,2.4613899613899615,0.0,0.0,1.0,1.0,2.0
51.8,97.5,105.0,1.8822393822393824,2.027027027027027,0.0,0.0,1.0,0.0,0.0
76.0,250.0,272.5,3.289473684210526,3.585526315789474,0.0,0.0,1.0,1.0,2.0
77.3,130.0,127.5,1.6817593790426908,1.649417852522639,1.0,0.0,0.0,0.0,2.0
79.5,175.0,165.0,2.20125786163522,2.0754716981132075,1.0,0.0,0.0,1.0,2.0
87.0,132.5,177.5,1.5229885057471264,2.0402298850574714,1.0,0.0,0.0,1.0,5.0
98.5,200.0,227.5,2.030456852791878,2.3096446700507616,1.0,0.0,0.0,0.0,1.0
75.8,180.0,217.5,2.37467018469657,2.869393139841689,0.0,0.0,1.0,1.0,0.0
64.68,170.0,222.5,2.6283240568954853,3.4400123685837967,1.0,0.0,0.0,1.0,0.0
131.78,232.5,205.0,1.764304143269085,1.5556230080437092,0.0,0.0,1.0,1.0,2.0
89.2,260.0,277.5,2.914798206278027,3.1109865470852016,1.0,0.0,0.0,0.0,2.0
102.0,250.0,225.0,2.450980392156863,2.2058823529411766,0.0,0.0,1.0,1.0,3.0
101.9,255.0,260.0,2.5024533856722275,2.551521099116781,1.0,0.0,0.0,1.0,2.0
70.4,147.5,157.5,2.0951704545454546,2.2372159090909087,1.0,0.0,0.0,0.0,3.0
106.1,200.0,240.0,1.885014137606032,2.2620169651272386,1.0,0.0,0.0,0.0,2.0
56.1,85.0,127.5,1.5151515151515151,2.2727272727272725,1.0,0.0,0.0,0.0,1.0
75.5,162.5,202.5,2.152317880794702,2.6821192052980134,1.0,0.0,0.0,1.0,2.0
83.3,190.0,207.5,2.2809123649459786,2.4909963985594237,1.0,0.0,0.0,0.0,2.0
81.7,237.5,237.5,2.9069767441860463,2.9069767441860463,1.0,0.0,0.0,0.0,1.0
88.0,197.5,227.5,2.2443181818181817,2.585227272727273,1.0,0.0,0.0,1.0,1.0
71.1,165.0,182.5,2.320675105485232,2.566807313642757,1.0,0.0,0.0,1.0,0.0
100.7,102.5,142.5,1.0178748758689176,1.4150943396226414,1.0,0.0,0.0,1.0,2.0
111.8,167.5,200.0,1.4982110912343471,1.7889087656529516,1.0,0.0,0.0,1.0,1.0
64.2,215.0,200.0,3.3489096573208723,3.115264797507788,1.0,0.0,0.0,0.0,2.0
112.26,415.04,337.93,3.6971316586495635,3.010244076251559,1.0,0.0,0.0,1.0,2.0
105.69,197.5,220.0,1.868672532879175,2.081559277131233,1.0,0.0,0.0,1.0,1.0
51.75,117.5,130.0,2.2705314009661834,2.5120772946859904,1.0,0.0,0.0,1.0,2.0
73.5,115.0,155.0,1.564625850340136,2.108843537414966,1.0,0.0,0.0,0.0,2.0
89.9,238.14,260.82,2.6489432703003333,2.9012235817575083,0.0,0.0,1.0,1.0,1.0
59.5,97.5,140.0,1.638655462184874,2.3529411764705883,0.0,1.0,0.0,1.0,1.0
106.5,262.5,260.0,2.464788732394366,2.4413145539906105,1.0,0.0,0.0,0.0,2.0
77.2,165.0,217.5,2.1373056994818653,2.8173575129533677,0.0,1.0,0.0,1.0,1.0
92.2,182.5,242.5,1.9793926247288502,2.6301518438177873,1.0,0.0,0.0,0.0,2.0
114.7,227.5,232.5,1.9834350479511769,2.027027027027027,1.0,0.0,0.0,0.0,2.0
56.8,102.5,92.5,1.8045774647887325,1.6285211267605635,1.0,0.0,0.0,1.0,3.0
74.4,145.0,225.0,1.9489247311827955,3.0241935483870965,0.0,0.0,1.0,0.0,2.0
73.0,75.0,100.0,1.0273972602739727,1.36986301369863,1.0,0.0,0.0,0.0,2.0
90.48,212.5,250.0,2.348585322723254,2.763041556145004,0.0,0.0,1.0,1.0,2.0
72.7,180.0,222.5,2.4759284731774414,3.060522696011004,1.0,0.0,0.0,1.0,2.0
132.4,232.5,205.0,1.7560422960725075,1.5483383685800605,1.0,0.0,0.0,1.0,0.0
80.2,150.0,225.0,1.8703241895261844,2.8054862842892767,0.0,0.0,1.0,0.0,2.0
77.5,112.5,142.5,1.4516129032258065,1.8387096774193548,1.0,0.0,0.0,1.0,2.0
107.2,262.5,265.0,2.448694029850746,2.4720149253731343,0.0,1.0,0.0,1.0,0.0
63.4,100.0,140.0,1.5772870662460567,2.2082018927444795,1.0,0.0,0.0,0.0,2.0
69.36,200.0,175.0,2.883506343713956,2.523068050749712,0.0,1.0,0.0,1.0,2.0
121.02,192.5,200.0,1.590646174186085,1.6526194017517766,1.0,0.0,0.0,1.0,4.0
79.1,150.0,200.0,1.8963337547408345,2.5284450063211126,1.0,0.0,0.0,1.0,1.0
102.87,235.87,249.48,2.292893943812579,2.4251968503937005,1.0,0.0,0.0,0.0,2.0
137.3,200.0,220.0,1.456664238892935,1.6023306627822285,0.0,1.0,0.0,0.0,2.0
93.53,182.5,230.0,1.9512455896503795,2.459104030792259,1.0,0.0,0.0,1.0,3.0
89.36,237.5,247.5,2.6577887197851386,2.7696956132497763,0.0,1.0,0.0,1.0,2.0
102.56,174.63,190.51,1.7027106084243369,1.8575468018720747,0.0,0.0,0.0,1.0,1.0
74.1,185.0,185.0,2.4966261808367074,2.4966261808367074,0.0,0.0,1.0,1.0,3.0
89.9,217.5,227.5,2.419354838709677,2.530589543937708,1.0,0.0,0.0,1.0,4.0
107.5,161.03,181.44,1.497953488372093,1.687813953488372,0.0,0.0,1.0,1.0,2.0
83.0,217.5,260.0,2.6204819277108435,3.1325301204819276,0.0,1.0,0.0,0.0,1.0
110.86,115.0,192.5,1.037344398340249,1.7364243189608515,1.0,0.0,0.0,0.0,0.0
53.1,100.0,112.5,1.8832391713747645,2.1186440677966103,0.0,0.0,1.0,1.0,2.0
56.75,110.0,145.0,1.9383259911894273,2.555066079295154,1.0,0.0,0.0,0.0,4.0
98.5,192.5,210.0,1.9543147208121827,2.1319796954314723,0.0,1.0,0.0,1.0,4.0
117.48,183.7,215.46,1.5636704119850187,1.834014300306435,1.0,0.0,0.0,1.0,2.0
61.4,120.0,157.5,1.9543973941368078,2.5651465798045603,1.0,0.0,0.0,1.0,3.0
73.45,145.0,160.0,1.9741320626276377,2.1783526208304966,1.0,0.0,0.0,1.0,4.0
70.8,150.0,137.5,2.1186440677966103,1.942090395480226,0.0,1.0,0.0,1.0,0.0
74.84,112.5,135.0,1.5032068412613575,1.803848209513629,1.0,0.0,0.0,0.0,2.0
101.85,217.5,267.5,2.1354933726067746,2.6264113892979872,1.0,0.0,0.0,0.0,2.0
65.1,187.5,202.5,2.8801843317972353,3.1105990783410142,1.0,0.0,0.0,1.0,2.0
82.3,247.5,230.0,3.0072904009720536,2.7946537059538277,1.0,0.0,0.0,0.0,2.0
74.8,135.0,155.0,1.804812834224599,2.072192513368984,1.0,0.0,0.0,1.0,2.0
75.0,260.0,227.5,3.466666666666667,3.033333333333333,1.0,0.0,0.0,1.0,2.0
99.9,165.0,192.5,1.6516516516516515,1.926926926926927,1.0,0.0,0.0,1.0,1.0
62.85,105.0,145.0,1.6706443914081146,2.307080350039777,1.0,0.0,0.0,0.0,2.0
53.3,95.0,95.0,1.7823639774859288,1.7823639774859288,1.0,0.0,0.0,1.0,2.0
96.39,205.0,232.5,2.126776636580558,2.412075941487706,1.0,0.0,0.0,1.0,1.0
73.23,297.5,285.0,4.062542673767581,3.8918476034412124,1.0,0.0,0.0,1.0,2.0
55.1,255.0,212.5,4.627949183303085,3.856624319419238,0.0,0.0,1.0,0.0,2.0
90.4,220.0,252.5,2.433628318584071,2.793141592920354,1.0,0.0,0.0,1.0,2.0
50.82,165.0,187.5,3.2467532467532467,3.689492325855962,1.0,0.0,0.0,1.0,2.0
87.72,250.0,227.5,2.8499772001823986,2.5934792521659826,1.0,0.0,0.0,1.0,2.0
65.8,107.5,155.0,1.6337386018237083,2.3556231003039514,0.0,0.0,1.0,0.0,2.0
109.23,310.71,260.82,2.844548201043669,2.3878055479263938,0.0,0.0,1.0,1.0,2.0
81.1,107.5,112.5,1.3255240443896426,1.3871763255240446,1.0,0.0,0.0,1.0,2.0
127.88,290.0,245.0,2.267751016578042,1.915858617453863,0.0,0.0,1.0,1.0,2.0
56.1,100.0,110.0,1.7825311942959001,1.9607843137254901,1.0,0.0,0.0,1.0,2.0
74.9,157.5,182.5,2.102803738317757,2.4365821094793056,1.0,0.0,0.0,1.0,2.0
66.1,172.5,227.5,2.6096822995461424,3.4417549167927386,1.0,0.0,0.0,1.0,2.0
51.75,125.5,130.0,2.42512077294686,2.5120772946859904,0.0,0.0,0.0,1.0,0.0
69.1,122.5,170.0,1.7727930535455863,2.4602026049204055,1.0,0.0,0.0,1.0,2.0
96.1,145.0,145.0,1.5088449531737773,1.5088449531737773,1.0,0.0,0.0,1.0,0.0
82.3,250.0,297.5,3.037667071688943,3.614823815309842,1.0,0.0,0.0,1.0,2.0
66.2,180.0,190.0,2.719033232628399,2.8700906344410875,0.0,0.0,1.0,1.0,1.0
81.6,200.0,230.0,2.450980392156863,2.8186274509803924,0.0,1.0,0.0,1.0,2.0
92.07,180.0,272.5,1.9550342130987293,2.959704572607799,1.0,0.0,0.0,1.0,5.0
86.5,160.0,170.0,1.8497109826589595,1.9653179190751444,0.0,0.0,1.0,1.0,2.0
47.3,100.0,117.5,2.1141649048625792,2.4841437632135306,1.0,0.0,0.0,1.0,2.0
81.5,220.0,237.5,2.6993865030674846,2.914110429447853,0.0,0.0,1.0,1.0,1.0
99.1,205.0,192.5,2.0686175580221997,1.9424823410696268,1.0,0.0,0.0,1.0,3.0
104.2,265.0,287.5,2.5431861804222646,2.759117082533589,1.0,0.0,0.0,0.0,2.0
89.2,290.0,312.5,3.2511210762331837,3.5033632286995515,1.0,0.0,0.0,1.0,2.0
74.16,143.5,165.0,1.9350053937432579,2.224919093851133,1.0,0.0,0.0,1.0,1.0
101.29,282.5,265.0,2.789021621087965,2.6162503702241087,1.0,0.0,0.0,1.0,0.0
109.1,290.0,272.5,2.6581118240146657,2.4977085242896426,1.0,0.0,0.0,1.0,2.0
82.55,157.5,175.0,1.9079345850999394,2.1199273167777104,1.0,0.0,0.0,1.0,3.0
141.3,177.5,240.0,1.2561924982307147,1.6985138004246283,1.0,0.0,0.0,1.0,0.0
107.32,155.0,217.5,1.4442787923965712,2.02664927320164,1.0,0.0,0.0,0.0,2.0
56.46,170.0,193.0,3.0109812256464754,3.418349273822175,1.0,0.0,0.0,1.0,2.0
76.45,117.5,160.0,1.5369522563767168,2.092871157619359,0.0,1.0,0.0,0.0,2.0
78.9,210.0,230.0,2.6615969581749046,2.915082382762991,1.0,0.0,0.0,1.0,2.0
62.9,122.5,160.0,1.9475357710651828,2.5437201907790143,1.0,0.0,0.0,1.0,1.0
85.3,182.5,192.5,2.1395076201641268,2.2567409144196953,1.0,0.0,0.0,0.0,1.0
52.0,90.0,120.0,1.7307692307692308,2.3076923076923075,0.0,1.0,0.0,1.0,2.0
126.8,120.0,137.5,0.9463722397476341,1.084384858044164,1.0,0.0,0.0,0.0,2.0
55.6,125.0,172.5,2.2482014388489207,3.102517985611511,0.0,0.0,1.0,1.0,0.0
108.77,262.5,297.5,2.413349269099936,2.735129171646594,0.0,0.0,1.0,1.0,2.0
67.8,100.0,117.5,1.4749262536873158,1.733038348082596,1.0,0.0,0.0,1.0,1.0
59.3,97.5,112.5,1.6441821247892074,1.897133220910624,1.0,0.0,0.0,0.0,2.0
99.75,235.0,235.0,2.355889724310777,2.355889724310777,0.0,0.0,1.0,1.0,3.0
122.92,233.6,254.01,1.9004230393752033,2.0664659941425314,1.0,0.0,0.0,0.0,3.0
58.8,112.5,140.0,1.9132653061224492,2.380952380952381,0.0,0.0,0.0,1.0,2.0
72.7,170.0,227.5,2.33837689133425,3.1292984869325995,0.0,1.0,0.0,1.0,1.0
101.92,200.0,240.0,1.9623233908948194,2.3547880690737832,1.0,0.0,0.0,1.0,2.0
86.8,195.0,212.5,2.2465437788018434,2.44815668202765,1.0,0.0,0.0,1.0,0.0
113.9,155.0,180.0,1.3608428446005267,1.5803336259877085,0.0,0.0,1.0,1.0,2.0
84.46,62.5,115.0,0.7399952640303102,1.3615912858157708,0.0,1.0,0.0,1.0,4.0
68.8,92.5,155.0,1.3444767441860466,2.2529069767441863,0.0,1.0,0.0,1.0,2.0
70.44,112.5,137.5,1.5971039182282794,1.952015900056786,1.0,0.0,0.0,1.0,2.0
88.22,215.0,298.0,2.43708909544321,3.377918839265473,1.0,0.0,0.0,1.0,2.0
72.5,132.5,160.0,1.8275862068965518,2.206896551724138,1.0,0.0,0.0,1.0,5.0
97.85,255.0,247.5,2.606029637199796,2.5293817066939193,1.0,0.0,0.0,0.0,2.0
50.71,68.04,120.2,1.3417471899033722,2.370341155590613,1.0,0.0,0.0,1.0,1.0
87.15,192.5,245.0,2.208835341365462,2.8112449799196786,1.0,0.0,0.0,1.0,1.0
47.99,187.5,152.5,3.9070639716607625,3.17774536361742,0.0,1.0,0.0,1.0,3.0
124.8,295.0,285.0,2.3637820512820515,2.2836538461538463,1.0,0.0,0.0,1.0,2.0
106.41,205.0,240.0,1.9265106662907623,2.2554271215111363,1.0,0.0,0.0,0.0,2.0
83.9,135.0,147.5,1.6090584028605481,1.7580452920143026,1.0,0.0,0.0,1.0,0.0
80.01,100.0,107.5,1.2498437695288087,1.3435820522434694,1.0,0.0,0.0,1.0,2.0
59.25,72.5,110.0,1.2236286919831223,1.8565400843881856,1.0,0.0,0.0,0.0,4.0
76.2,85.0,122.5,1.1154855643044619,1.6076115485564304,1.0,0.0,0.0,1.0,2.0
73.13,177.5,200.0,2.4271844660194177,2.7348557363599073,1.0,0.0,0.0,1.0,0.0
69.22,167.5,237.5,2.419820861022826,3.431089280554753,0.0,0.0,1.0,1.0,2.0
73.8,175.0,187.5,2.3712737127371275,2.540650406504065,0.0,0.0,0.0,1.0,1.0
82.98,150.0,227.5,1.8076644974692697,2.741624487828392,0.0,0.0,1.0,0.0,3.0
74.4,140.0,187.5,1.8817204301075268,2.5201612903225805,0.0,1.0,0.0,1.0,2.0
64.7,140.0,175.0,2.1638330757341575,2.7047913446676968,1.0,0.0,0.0,1.0,0.0
50.02,35.0,72.5,0.6997201119552179,1.4494202319072371,0.0,0.0,1.0,1.0,5.0
61.56,122.5,145.0,1.9899285250162442,2.355425601039636,1.0,0.0,0.0,0.0,0.0
41.9,52.5,62.5,1.252983293556086,1.4916467780429594,0.0,0.0,1.0,1.0,0.0
74.4,242.5,215.0,3.2594086021505375,2.889784946236559,1.0,0.0,0.0,0.0,3.0
75.4,110.0,135.0,1.4588859416445623,1.7904509283819627,0.0,0.0,1.0,0.0,2.0
91.5,92.5,125.0,1.010928961748634,1.366120218579235,0.0,0.0,1.0,1.0,2.0
63.8,72.5,112.5,1.1363636363636365,1.7633228840125392,1.0,0.0,0.0,1.0,1.0
55.2,95.0,127.5,1.721014492753623,2.309782608695652,1.0,0.0,0.0,0.0,1.0
59.33,145.0,182.5,2.4439575257036914,3.076015506489129,1.0,0.0,0.0,1.0,3.0
115.0,205.0,215.0,1.7826086956521738,1.8695652173913044,0.0,0.0,0.0,1.0,2.0
100.0,142.88,183.7,1.4287999999999998,1.837,1.0,0.0,0.0,0.0,0.0
67.18,120.0,150.0,1.7862459065197973,2.232807383149747,1.0,0.0,0.0,1.0,2.0
89.09,265.0,230.0,2.974520148164777,2.5816589965203725,0.0,0.0,1.0,0.0,3.0
92.2,150.0,205.0,1.6268980477223427,2.2234273318872018,1.0,0.0,0.0,0.0,2.0
108.05,275.0,292.5,2.5451180009254974,2.7070800555298473,1.0,0.0,0.0,1.0,2.0
88.45,140.0,155.0,1.582815149802148,1.7524024872809496,1.0,0.0,0.0,1.0,2.0
74.84,160.0,185.0,2.137894174238375,2.471940138963121,0.0,0.0,1.0,1.0,0.0
110.0,240.4,249.48,2.1854545454545455,2.268,1.0,0.0,0.0,1.0,1.0
116.9,217.5,227.5,1.8605645851154833,1.9461077844311376,1.0,0.0,0.0,0.0,2.0
74.03,99.79,117.93,1.3479670403890316,1.5930028366878293,0.0,1.0,0.0,0.0,2.0
128.8,137.5,145.0,1.0675465838509315,1.125776397515528,1.0,0.0,0.0,0.0,2.0
58.35,92.5,102.5,1.585261353898886,1.7566409597257926,1.0,0.0,0.0,0.0,1.0
81.8,165.0,207.5,2.017114914425428,2.5366748166259168,1.0,0.0,0.0,1.0,3.0
108.5,225.0,270.0,2.0737327188940093,2.488479262672811,1.0,0.0,0.0,0.0,2.0
65.45,130.0,217.5,1.9862490450725745,3.3231474407944996,0.0,0.0,1.0,1.0,1.0
59.06,102.06,115.67,1.7280731459532679,1.9585167626142905,0.0,0.0,1.0,0.0,1.0
81.2,205.0,252.5,2.5246305418719213,3.109605911330049,1.0,0.0,0.0,1.0,4.0
90.0,251.74,247.21,2.797111111111111,2.746777777777778,0.0,0.0,1.0,1.0,1.0
54.4,97.5,130.0,1.7922794117647058,2.389705882352941,1.0,0.0,0.0,0.0,1.0
71.3,132.5,165.0,1.8583450210378682,2.314165497896213,1.0,0.0,0.0,1.0,3.0
82.5,60.0,127.5,0.7272727272727273,1.5454545454545454,1.0,0.0,0.0,1.0,6.0
89.13,262.5,277.5,2.9451363177381356,3.1134298216088863,1.0,0.0,0.0,0.0,2.0
98.79,245.0,265.0,2.480008097985626,2.6824577386375137,1.0,0.0,0.0,0.0,2.0
65.45,140.0,192.5,2.1390374331550803,2.941176470588235,0.0,0.0,1.0,1.0,4.0
118.6,180.0,250.0,1.5177065767284992,2.1079258010118043,1.0,0.0,0.0,0.0,2.0
59.9,115.0,132.5,1.9198664440734559,2.2120200333889817,1.0,0.0,0.0,1.0,2.0
169.09,465.0,325.0,2.750014785025726,1.9220533443728192,1.0,0.0,0.0,1.0,2.0
72.3,205.0,187.5,2.835408022130014,2.5933609958506225,1.0,0.0,0.0,0.0,1.0
64.9,182.5,210.0,2.8120184899845913,3.2357473035439135,0.0,1.0,0.0,0.0,2.0
92.66,280.0,275.0,3.0218001295057197,2.9678394129074035,1.0,0.0,0.0,0.0,1.0
81.5,90.0,120.0,1.1042944785276074,1.4723926380368098,1.0,0.0,0.0,0.0,2.0
121.83,207.5,197.5,1.703192973815973,1.621111384716408,1.0,0.0,0.0,1.0,4.0
80.3,147.5,195.0,1.8368617683686177,2.428393524283935,1.0,0.0,0.0,1.0,4.0
74.1,97.5,115.0,1.3157894736842106,1.55195681511471,0.0,0.0,1.0,1.0,2.0
93.6,95.0,147.5,1.0149572649572651,1.575854700854701,1.0,0.0,0.0,1.0,3.0
137.15,217.5,242.5,1.5858549033904483,1.768137076193948,1.0,0.0,0.0,1.0,1.0
106.96,265.0,250.0,2.4775617053103964,2.337322363500374,1.0,0.0,0.0,1.0,2.0
105.1,195.0,192.5,1.8553758325404377,1.8315889628924835,1.0,0.0,0.0,1.0,4.0
57.0,70.0,95.0,1.2280701754385965,1.6666666666666667,0.0,1.0,0.0,1.0,2.0
61.9,117.5,137.5,1.8982229402261712,2.221324717285945,1.0,0.0,0.0,1.0,2.0
72.6,150.0,210.0,2.066115702479339,2.8925619834710745,1.0,0.0,0.0,1.0,2.0
72.2,182.5,235.0,2.5277008310249305,3.2548476454293627,0.0,1.0,0.0,1.0,1.0
92.2,152.5,155.0,1.6540130151843817,1.6811279826464207,1.0,0.0,0.0,0.0,0.0
159.2,215.0,227.5,1.350502512562814,1.4290201005025127,1.0,0.0,0.0,1.0,2.0
67.2,167.5,205.0,2.4925595238095237,3.050595238095238,0.0,0.0,0.0,1.0,1.0
51.98,190.0,175.0,3.6552520200076954,3.3666794921123513,1.0,0.0,0.0,1.0,1.0
127.64,281.23,267.62,2.2033061736132873,2.0966781573174553,1.0,0.0,0.0,0.0,2.0
88.3,250.0,285.0,2.8312570781426953,3.227633069082673,0.0,0.0,1.0,1.0,2.0
72.45,192.5,205.0,2.657004830917874,2.8295376121463076,1.0,0.0,0.0,1.0,1.0
92.0,200.0,220.0,2.1739130434782608,2.391304347826087,1.0,0.0,0.0,0.0,1.0
65.0,150.0,190.0,2.3076923076923075,2.923076923076923,1.0,0.0,0.0,1.0,3.0
104.67,290.0,290.0,2.770612400878953,2.770612400878953,1.0,0.0,0.0,1.0,2.0
89.6,242.5,277.5,2.7064732142857144,3.0970982142857144,1.0,0.0,0.0,0.0,2.0
104.4,277.5,295.0,2.658045977011494,2.825670498084291,1.0,0.0,0.0,0.0,2.0
77.0,122.5,172.5,1.5909090909090908,2.24025974025974,0.0,0.0,1.0,1.0,1.0
49.6,130.0,140.0,2.620967741935484,2.82258064516129,1.0,0.0,0.0,0.0,1.0
115.76,260.0,227.5,2.2460262612301314,1.9652729785763647,1.0,0.0,0.0,1.0,0.0
98.8,212.5,227.5,2.1508097165991904,2.3026315789473686,0.0,0.0,1.0,1.0,1.0
72.6,70.0,105.0,0.9641873278236915,1.4462809917355373,1.0,0.0,0.0,1.0,4.0
81.83,225.0,240.0,2.7496028351460344,2.932909690822437,1.0,0.0,0.0,1.0,1.0
64.7,137.5,160.0,2.125193199381762,2.472952086553323,1.0,0.0,0.0,1.0,2.0
65.4,187.5,200.0,2.8669724770642198,3.0581039755351678,0.0,0.0,1.0,1.0,2.0
79.8,242.5,275.0,3.0388471177944862,3.4461152882205517,0.0,1.0,0.0,1.0,2.0
82.4,132.5,150.0,1.608009708737864,1.820388349514563,1.0,0.0,0.0,1.0,1.0
65.0,92.5,105.0,1.4230769230769231,1.6153846153846154,1.0,0.0,0.0,1.0,0.0
124.4,235.0,270.0,1.8890675241157555,2.170418006430868,1.0,0.0,0.0,1.0,2.0
56.9,97.5,120.0,1.7135325131810193,2.10896309314587,1.0,0.0,0.0,1.0,1.0
45.4,67.5,95.0,1.4867841409691631,2.092511013215859,0.0,0.0,1.0,1.0,2.0
69.7,115.0,132.5,1.6499282639885222,1.9010043041606886,1.0,0.0,0.0,0.0,3.0
73.66,222.5,265.0,3.020635351615531,3.5976106434971493,0.0,0.0,1.0,1.0,2.0
98.5,190.0,215.0,1.9289340101522843,2.182741116751269,1.0,0.0,0.0,1.0,6.0
119.4,127.5,175.0,1.0678391959798994,1.4656616415410384,0.0,1.0,0.0,1.0,5.0
64.82,117.5,175.0,1.812712125887072,2.699784017278618,1.0,0.0,0.0,1.0,1.0
81.9,177.5,225.0,2.167277167277167,2.7472527472527473,0.0,0.0,1.0,1.0,2.0
79.0,97.5,135.0,1.2341772151898733,1.7088607594936709,1.0,0.0,0.0,0.0,3.0
103.52,270.0,320.0,2.608191653786708,3.091190108191654,1.0,0.0,0.0,1.0,2.0
74.76,100.0,130.0,1.337613697164259,1.7388978063135365,1.0,0.0,0.0,0.0,1.0
72.46,125.0,150.0,1.7250897046646427,2.070107645597571,0.0,0.0,1.0,0.0,0.0
97.6,180.0,187.5,1.8442622950819674,1.9211065573770494,0.0,1.0,0.0,1.0,3.0
72.5,250.0,282.5,3.4482758620689653,3.896551724137931,1.0,0.0,0.0,1.0,1.0
76.0,160.0,190.0,2.1052631578947367,2.5,1.0,0.0,0.0,1.0,1.0
97.2,175.0,200.0,1.8004115226337447,2.05761316872428,0.0,1.0,0.0,0.0,2.0
140.6,195.0,257.5,1.3869132290184922,1.8314366998577525,1.0,0.0,0.0,1.0,2.0
80.6,185.0,165.0,2.295285359801489,2.047146401985112,1.0,0.0,0.0,1.0,2.0
127.96,242.5,260.0,1.895123476086277,2.031884964051266,1.0,0.0,0.0,1.0,1.0
109.54,202.5,275.0,1.848639766295417,2.510498448055505,1.0,0.0,0.0,1.0,2.0
88.8,155.0,170.0,1.7454954954954955,1.9144144144144144,1.0,0.0,0.0,0.0,2.0
89.6,190.0,205.0,2.1205357142857144,2.287946428571429,1.0,0.0,0.0,1.0,0.0
108.2,262.5,295.0,2.4260628465804066,2.7264325323475047,1.0,0.0,0.0,1.0,2.0
79.0,182.5,235.0,2.310126582278481,2.9746835443037973,1.0,0.0,0.0,1.0,2.0
99.24,215.0,260.0,2.166465135026199,2.6199113260781943,1.0,0.0,0.0,0.0,4.0
55.4,170.0,150.0,3.068592057761733,2.7075812274368234,0.0,0.0,1.0,1.0,2.0
102.9,220.0,272.5,2.137998056365403,2.648202137998056,1.0,0.0,0.0,1.0,1.0
91.25,185.0,245.0,2.0273972602739727,2.684931506849315,1.0,0.0,0.0,1.0,2.0
50.0,55.0,85.0,1.1,1.7,1.0,0.0,0.0,1.0,0.0
81.8,150.0,227.5,1.8337408312958436,2.7811735941320292,0.0,1.0,0.0,1.0,2.0
88.0,142.5,170.0,1.6193181818181819,1.9318181818181819,0.0,1.0,0.0,1.0,4.0
86.8,162.5,187.5,1.8721198156682028,2.160138248847926,1.0,0.0,0.0,0.0,2.0
52.6,92.5,102.5,1.758555133079848,1.9486692015209124,0.0,0.0,1.0,1.0,2.0
85.8,100.0,127.5,1.1655011655011656,1.486013986013986,0.0,1.0,0.0,1.0,3.0
83.8,205.0,205.0,2.4463007159904535,2.4463007159904535,0.0,1.0,0.0,0.0,1.0
93.77,187.5,245.0,1.9995734243361416,2.6127759411325586,1.0,0.0,0.0,1.0,2.0
81.19,249.5,229.1,3.073038551545757,2.821776080798128,1.0,0.0,0.0,0.0,1.0
51.12,131.5,131.5,2.572378716744914,2.572378716744914,1.0,0.0,0.0,1.0,0.0
70.8,105.0,105.0,1.4830508474576272,1.4830508474576272,0.0,1.0,0.0,1.0,1.0
97.61,215.0,225.0,2.202643171806167,2.305091691425059,1.0,0.0,0.0,1.0,2.0
87.8,185.0,227.5,2.1070615034168565,2.591116173120729,1.0,0.0,0.0,1.0,2.0
98.9,285.0,315.0,2.8816986855409503,3.185035389282103,1.0,0.0,0.0,1.0,2.0
157.22,312.5,332.5,1.9876606029767205,2.1148708815672306,0.0,0.0,1.0,0.0,2.0
115.6,190.0,245.0,1.643598615916955,2.1193771626297577,1.0,0.0,0.0,0.0,4.0
52.6,185.0,172.5,3.517110266159696,3.279467680608365,1.0,0.0,0.0,1.0,0.0
42.8,50.0,77.5,1.1682242990654206,1.810747663551402,1.0,0.0,0.0,1.0,0.0
83.5,167.5,182.5,2.0059880239520957,2.18562874251497,0.0,0.0,1.0,1.0,2.0
109.0,340.0,372.5,3.1192660550458715,3.4174311926605503,0.0,0.0,1.0,1.0,2.0
81.65,115.0,137.5,1.408450704225352,1.684017146356399,1.0,0.0,0.0,1.0,1.0
73.3,265.0,250.0,3.615279672578445,3.4106412005457027,1.0,0.0,0.0,1.0,2.0
99.28,217.5,287.5,2.1907735697018533,2.895850120870266,0.0,0.0,1.0,1.0,1.0
84.32,205.0,205.0,2.4312144212523723,2.4312144212523723,0.0,0.0,1.0,0.0,2.0
66.9,135.0,147.5,2.0179372197309413,2.2047832585949174,1.0,0.0,0.0,1.0,2.0
109.13,147.5,182.5,1.351599010354623,1.672317419591313,1.0,0.0,0.0,1.0,2.0
81.9,175.0,195.0,2.1367521367521367,2.380952380952381,0.0,0.0,1.0,1.0,3.0
88.8,185.0,205.0,2.0833333333333335,2.3085585585585586,1.0,0.0,0.0,0.0,2.0
116.2,397.5,305.0,3.4208261617900173,2.6247848537005165,1.0,0.0,0.0,1.0,2.0
93.89,145.15,190.51,1.545958035999574,2.029076578975397,0.0,0.0,1.0,0.0,5.0
84.6,60.0,92.5,0.7092198581560284,1.0933806146572105,1.0,0.0,0.0,0.0,3.0
91.8,85.0,112.5,0.9259259259259259,1.2254901960784315,1.0,0.0,0.0,1.0,3.0
106.14,207.5,245.0,1.9549651403806294,2.308272093461466,1.0,0.0,0.0,1.0,4.0
74.75,212.5,220.0,2.842809364548495,2.94314381270903,1.0,0.0,0.0,1.0,2.0
